movie_id,cast_data,crew_data
44912,Ryan Reynolds|Hal Jordan / Green Lantern|0~~Blake Lively|Carol Ferris|1~~Peter Sarsgaard|Hector Hammond|2~~Tim Robbins|Senator Hammond|3~~Mark Strong|Sinestro|4~~Temuera Morrison|Abin Sur|5~~Jenna Craig|Carol Ferris at 11|6~~Jon Tenney|Martin Jordan|7~~Mike Doyle|Jack Jordan|8~~NicK Jandl|Jim Jordan|9~~Dylan James|Jason Jordan|10~~Leanne Cochran|Janice Jordan|11~~Angela Bassett|Dr. Amanda Walker|12~~Taika Waititi|Tom Kalmaku|13~~Michael Clarke Duncan|Kilowog (voice)|14~~Geoffrey Rush|Tomar-Re (voice)|15~~Clancy Brown|Parallax (voice)|16~~Deke Anderson|Four Star General Caven|17~~Gattlin Griffith|Young Hal|18~~Tiffany Morgan|Mom|19~~Amy Carlson|Jessica Jordan|20~~Laura Cayouette|Party Guest #1|21~~Dorian Kingi|Tomar-Re (uncredited)|22,Director|Martin Campbell|Directing~~Producer|Donald De Line|Production~~Producer|Greg Berlanti|Production~~Producer|Geoff Johns|Production~~Executive Producer|Herb Gains|Production~~Executive Producer|Andrew Haas|Production~~Screenplay|Michael Goldenberg|Writing~~Screenplay|Greg Berlanti|Writing~~Screenplay|Marc Guggenheim|Writing~~Director of Photography|Dion Beebe|Camera~~Original Music Composer|James Newton Howard|Sound~~Production Design|Grant Major|Art~~Costume Design|Ngila Dickson|Costume & Make-Up~~Visual Effects|Hugo Dominguez|Visual Effects~~Casting|Pam Dixon|Production~~Art Direction|Scott Plauche|Art~~Art Direction|Andrew L. Jones|Art~~Art Direction|Iain McFadyen|Art~~Set Decoration|Anne Kuljian|Art
534,Christian Bale|John Connor|0~~Sam Worthington|Marcus Wright|1~~Anton Yelchin|Kyle Reese|2~~Moon Bloodgood|Blair Williams|3~~Bryce Dallas Howard|Kate Connor|4~~Helena Bonham Carter|Serena|5~~Common|Barnes|6~~Roland Kickinger|Prototype T-800|7~~Michael Ironside|General Ashdown|8~~Jane Alexander|Virginia|9~~Chris Browning|Morrison|10~~Chris Ashworth|Richter|11~~Jadagrace|Star|12~~David Midthunder|Soldier #1|13~~Arnold Schwarzenegger|The Terminator|14,Director|McG|Directing~~Producer|Moritz Borman|Production~~Producer|Jeffrey Silver|Production~~Producer|Derek Anderson|Production~~Executive Producer|Mario Kassar|Production~~Executive Producer|Joel B. Michaels|Production~~Executive Producer|Andrew G. Vajna|Production~~Director of Photography|Shane Hurlbut|Camera~~Original Music Composer|Danny Elfman|Sound~~Editor|Conrad Buff IV|Editing~~Production Design|Martin Laing|Art~~Costume Design|Michael Wilkinson|Costume & Make-Up~~Casting|Justine Baddeley|Production~~Casting|Kim Davis-Wagner|Production~~Art Direction|Troy Sizemore|Art~~Music Editor|Bill Abbott|Sound
72190,,Director|Marc Forster|Directing~~Producer|Brad Pitt|Production~~Producer|Ian Bryce|Production~~Producer|Dede Gardner|Production~~Executive Producer|Graham King|Production~~Executive Producer|Brad Simpson|Production~~Executive Producer|Dana Goldberg|Production~~Screenplay|Matthew Michael Carnahan|Writing~~Screenplay|Drew Goddard|Writing~~Screenplay|Damon Lindelof|Writing~~Director of Photography|Ben Seresin|Camera~~Original Music Composer|Marco Beltrami|Sound~~Editor|Roger Barton|Editing~~Editor|Matt Chesse|Editing~~Production Design|Nigel Phelps|Art~~Costume Design|Mayes C. Rubeo|Costume & Make-Up
81005,,Director|Bryan Singer|Directing~~Producer|David Dobkin|Production~~Executive Producer|Thomas Tull|Production~~Executive Producer|Ori Marmur|Production~~Executive Producer|Jon Jashni|Production~~Screenplay|Christopher McQuarrie|Writing~~Screenplay|Dan Studney|Writing~~Screenplay|Darren Lemke|Writing~~Story|David Dobkin|Writing~~Story|Darren Lemke|Writing~~Director of Photography|Newton Thomas Sigel|Camera~~Original Music Composer|John Ottman|Sound~~Editor|Bob Ducsay|Editing~~Editor|John Ottman|Editing~~Production Design|Gavin Bocquet|Art~~Costume Design|Joanna Johnston|Costume & Make-Up~~Visual Effects|James Baker|Visual Effects~~Casting|Roger Mussenden|Production
64682,,Director|Baz Luhrmann|Directing~~Producer|Baz Luhrmann|Production~~Producer|Catherine Martin|Production~~Producer|Catherine Knapman|Production~~Executive Producer|Barrie M. Osborne|Production~~Executive Producer|Jay-Z|Production~~Screenplay|Baz Luhrmann|Writing~~Screenplay|Craig Pearce|Writing~~Director of Photography|Simon Duggan|Camera~~Original Music Composer|Craig Armstrong|Sound~~Casting|Ronna Kress|Production~~Casting|Nikki Barrett|Production~~Art Direction|Ian Gracie|Art~~Art Direction|Michael Turner|Art~~Art Direction|Damien Drew|Art~~Novel|F. Scott Fitzgerald|Writing~~Set Decoration|Beverley Dunn|Art
68726,,Director|Guillermo del Toro|Directing~~Producer|Guillermo del Toro|Production~~Producer|Jon Jashni|Production~~Producer|Mary Parent|Production~~Executive Producer|Callum Greene|Production~~Screenplay|Travis Beacham|Writing~~Screenplay|Guillermo del Toro|Writing~~Story|Travis Beacham|Writing~~Director of Photography|Guillermo Navarro|Camera~~Original Music Composer|Ramin Djawadi|Sound~~Editor|Peter Amundson|Editing~~Editor|John Gilroy|Editing~~Production Design|Andrew Neskoromny|Art~~Production Design|Carol Spier|Art~~Costume Design|Kate Hawley|Costume & Make-Up~~Visual Effects|Scott F. Johnston|Visual Effects~~Visual Effects|Weicheng Jiang|Visual Effects~~Casting|Margery Simkin|Production~~Art Direction|Andrew Li|Art
38356,,Director|Michael Bay|Directing~~Producer|Don Murphy|Production~~Producer|Ian Bryce|Production~~Producer|Lorenzo di Bonaventura|Production~~Executive Producer|Steven Spielberg|Production~~Executive Producer|Michael Bay|Production~~Screenplay|Ehren Kruger|Writing~~Director of Photography|Amir Mokri|Camera~~Original Music Composer|Steve Jablonsky|Sound~~Editor|William Goldenberg|Editing~~Editor|Roger Barton|Editing~~Editor|Joel Negron|Editing~~Production Design|Nigel Phelps|Art~~Costume Design|Deborah Lynn Scott|Costume & Make-Up~~Casting|Denise Chamian|Production~~Casting|Jennifer Rudnicke|Production~~Supervising Art Director|Richard L. Johnson|Art~~Set Decoration|Jennifer Williams|Art
217,,Director|Steven Spielberg|Directing~~Producer|Frank Marshall|Production~~Executive Producer|George Lucas|Production~~Executive Producer|Kathleen Kennedy|Production~~Screenplay|David Koepp|Writing~~Story|George Lucas|Writing~~Story|Jeff Nathanson|Writing~~Director of Photography|Janusz Kamiński|Camera~~Original Music Composer|John Williams|Sound~~Editor|Michael Kahn|Editing~~Characters|George Lucas|Writing~~Characters|Philip Kaufman|Writing~~Makeup Artist|Bill Corso|Costume & Make-Up~~Stunts|Clay Cullen|Crew
105864,Raymond Ochoa|Arlo (voice)|0~~Jack Bright|Spot (voice)|1~~Jeffrey Wright|Poppa (voice)|2~~Frances McDormand|Momma (voice)|3~~Maleah Nipay-Padilla|Young Libby (voice)|4~~Ryan Teeple|Young Buck (voice)|5~~Jack McGraw|Young Arlo (voice)|6~~Marcus Scribner|Buck (voice)|7~~Peter Sohn|Forrest Woodbush (voice)|8~~Steve Zahn|Thunderclap (voice)|9~~Mandy Freund|Downpour (voice)|10~~Steven Clay Hunter|Coldfront (voice)|11~~A.J. Buckley|Nash (voice)|12~~Anna Paquin|Ramsey (voice)|13~~Sam Elliott|Butch (voice)|14~~David Boat|Bubbha (voice)|15~~Carrie Paff|Lurleane (voice)|16~~Calum Grant|Pervis (voice)|17~~John Ratzenberger|Earl (voice)|18,Director|Peter Sohn|Directing~~Producer|John Lasseter|Production~~Producer|Denise Ream|Production~~Screenplay|Meg LeFauve|Writing~~Story|Bob Peterson|Writing~~Story|Peter Sohn|Writing~~Story|Kelsey Mann|Writing~~Original Music Composer|Mychael Danna|Sound~~Original Music Composer|Jeff Danna|Sound
62177,,Director|Brenda Chapman|Directing~~Director|Mark Andrews|Directing~~Director|Steve Purcell|Directing~~Producer|Katherine Sarafian|Production~~Executive Producer|Pete Docter|Production~~Screenplay|Irene Mecchi|Writing~~Screenplay|Brenda Chapman|Writing~~Screenplay|Mark Andrews|Writing~~Story|Brenda Chapman|Writing~~Story|Nick Sung|Writing~~Director of Photography|Robert Anderson|Camera~~Original Music Composer|Patrick Doyle|Sound~~Production Design|Steve Pilcher|Art~~Casting|Kevin Reher|Production~~Casting|Natalie Lyon|Production~~Music Editor|Bill Abbott|Sound~~Sound Re-Recording Mixer|Tom Johnson|Sound~~Sound Effects Editor|Kyrsten Mate|Sound~~Production Manager|Andrea Warren|Production
5174,Chris Tucker|Det. James Carter|0~~Jackie Chan|Chief Insp. Lee|1~~Hiroyuki Sanada|Kenji|2~~Max von Sydow|Varden Reynard|3~~Yvan Attal|George|4~~Roman Polanski|Det. Revi|5~~Zhang Jingchu|Soo Yung|6~~Philip Baker Hall|Capt. William Diel|7~~Noémie Lenoir|Genevieve|8~~Sarah Shahi|Zoe (uncredited)|9~~Youki Kudoh|Dragon Lady|10~~Tzi Ma|Ambassador Han|11~~Dana Ivey|Sister Agnes|12~~Henry O|Master Yu|13~~Mia Tyler|Marsha|14~~Michael Chow|Chinese Foreign Minister|15~~Kentaro|French Assassin|16~~Ann Christine|Dressing Room Girl|17,Director|Brett Ratner|Directing~~Producer|Roger Birnbaum|Production~~Producer|Jonathan Glickman|Production~~Producer|Arthur M. Sarkissian|Production~~Executive Producer|Leon Dudevoir|Production~~Screenplay|Jeff Nathanson|Writing~~Director of Photography|James Muro|Camera~~Original Music Composer|Lalo Schifrin|Sound~~Editor|Billy Weber|Editing~~Editor|Mark Helfrich|Editing~~Editor|Don Zimmerman|Editing~~Production Design|Ed Verreaux|Art~~Production Design|Chad S. Frey|Art~~Costume Design|Betsy Heimann|Costume & Make-Up~~Characters|Ross LaManna|Writing~~Set Decoration|Kate J. Sullivan|Art~~Visual Effects Design Consultant|John Bruno|Crew
14161,John Cusack|Jackson Curtis|0~~Amanda Peet|Kate Curtis|1~~Chiwetel Ejiofor|Adrian Helmsley|2~~Thandie Newton|Laura Wilson|3~~Oliver Platt|Carl Anheuser|4~~Tom McCarthy|Dr. Gordon Silberman|5~~Woody Harrelson|Charlie Frost|6~~Danny Glover|President Wilson|7~~Liam James|Noah Curtis|8~~Morgan Lily|Lilly Curtis|9~~Beatrice Rosen|Tamara|10~~Johann Urb|Sasha|11~~John Billingsley|Professor Frederic West|12~~Chin Han|Tenzin|13~~Osric Chau|Nima|14~~Lisa Lu|Grandma Sonam|15~~Chang Tseng|Grandfather Sonam|16~~Blu Mankuma|Harry Helmsley|17~~George Segal|Tony Delgatto|18~~Stephen McHattie|Captain Michaels|19~~Jimi Mistry|Dr. Satnam Tsurutani|20~~Ryan McDonald|Scotty|21~~Zlatko Burić|Yuri Karpov|22~~Philippe Haussmann|Oleg|23~~Alexandre Haussmann|Alec|24,
17979,,Director|Robert Zemeckis|Directing~~Screenplay|Robert Zemeckis|Writing~~Novel|Charles Dickens|Writing~~Makeup Artist|Bill Corso|Costume & Make-Up~~Animation|Michael Parks|Visual Effects~~Technical Supervisor|James Sathre|Crew~~Animation|Jimmy Almeida|Visual Effects~~Lighting Artist|Justin Hammond|Lighting~~Animation|Yuhon Ng|Visual Effects
258489,,Director|David Yates|Directing~~Screenplay|Stuart Beattie|Writing~~Screenplay|Craig Brewer|Writing~~Screenplay|Adam Cozad|Writing~~Story|Edgar Rice Burroughs|Writing~~Original Music Composer|Rupert Gregson-Williams|Sound~~Cinematography|Henry Braham|Crew~~Editor|Mark Day|Editing~~Production Design|Stuart Craig|Art~~Writer|John Collee|Writing~~Animation|Daniele Zannone|Visual Effects~~Visual Effects Editor|Mark S. Wright|Crew
411,"William Moseley|Peter Pevensie|0~~Anna Popplewell|Susan Pevensie|1~~Skandar Keynes|Edmund Pevensie|2~~Georgie Henley|Lucy Pevensie|3~~Liam Neeson|Aslan (voice)|4~~Tilda Swinton|White Witch|5~~James McAvoy|Mr. Tumnus, the Faun|6~~Jim Broadbent|Professor Kirke|7~~Kiran Shah|Ginarrbrik|8~~James Cosmo|Father Christmas|9~~Judy McIntosh|Mrs. Pevensie|10~~Elizabeth Hawthorne|Mrs. MacReady|11~~Patrick Kake|Oreius|12~~Rachael Henley|Older Lucy|13~~Mark Wells|Older Edmund|14~~Noah Huntley|Older Peter|15~~Sophie Winkleman|Older Susan|16~~Ray Winstone|Mr. Beaver|17~~Dawn French|Mrs. Beaver|18~~Rupert Everett|Fox|19~~Cameron Rhodes|Gryphon|20~~Philip Steuer|Philip the Horse (voice)|21~~Sim Evan-Jones|Wolf|22~~Michael Madsen|Maugrim|23",
14160,Ed Asner|Carl Fredricksen (voice)|0~~Christopher Plummer|Charles Muntz (voice)|1~~Jordan Nagai|Russell (voice)|2~~Bob Peterson|Dug / Alpha (voice)|3~~Delroy Lindo|Beta (voice)|4~~Jerome Ranft|Gamma (voice)|5~~John Ratzenberger|Construction Foreman Tom (voice)|6~~David Kaye|Newsreel Announcer (voice)|7~~Elie Docter|Young Ellie (voice)|8~~Jeremy Leary|Young Carl (voice)|9~~Mickie McGowan|Police Officer Edith (voice)|10~~Danny Mann|Construction Worker Steve (voice)|11~~Donald Fullilove|Nurse George (voice)|12~~Jess Harnell|Nurse AJ (voice)|13~~Josh Cooley|Omega (voice)|14~~Pete Docter|Campmaster Strauch (voice)|15,Director|Pete Docter|Directing~~Producer|Jonas Rivera|Production~~Executive Producer|Andrew Stanton|Production~~Executive Producer|John Lasseter|Production~~Screenplay|Bob Peterson|Writing~~Screenplay|Pete Docter|Writing~~Story|Bob Peterson|Writing~~Story|Pete Docter|Writing~~Story|Tom McCarthy|Writing~~Director of Photography|Jean-Claude Kalache|Camera~~Director of Photography|Patrick Lin|Camera~~Editor|Katherine Ringgold|Editing~~Editor|Kevin Nolting|Editing~~Production Design|Ricky Nierva|Art~~Casting|Kevin Reher|Production~~Casting|Natalie Lyon|Production~~Co-Director|Bob Peterson|Directing~~Lighting Director|Ralph Eggleston|Lighting~~Lighting Director|Harley Jessup|Lighting~~Animation|Angus MacLane|Visual Effects
15512,Seth Rogen|B.O.B. (voice)|0~~Reese Witherspoon|Susan Murphy / Ginormica (voice)|1~~Hugh Laurie|Dr. Cockroach Ph.D. (voice)|2~~Paul Rudd|Derek Dietl (voice)|3~~Kiefer Sutherland|General W.R. Monger (voice)|4~~Rainn Wilson|Gallaxhar (voice)|5~~Will Arnett|The Missing Link (voice)|6~~Stephen Colbert|President Hathaway (voice)|7~~Jimmy Kimmel|Insectosaurus (voice)|8~~Julie White|Wendy Murphy (voice)|9~~Jeffrey Tambor|Carl Murphy (voice)|10~~Amy Poehler|Computer (voice)|11~~Ed Helms|News Reporter (voice)|12~~Renée Zellweger|Katie (voice)|13~~Sean Bishop||14~~Rich Dietl|Commander / Advisor Smith (voice)|15~~Rob Letterman|Secret Service Man #1 / Lieutenant (voice)|17~~Tom McGrath|Wilson (voice)|18~~Chris Miller|Advisor Cole / Army Commander Jones (voice)|19~~Mike Mitchell|Advisor Wedgie (voice)|20~~Kent Osborne|Technician Jerry (voice)|21~~Latifa Ouaou||22~~Geoffrey Pomeroy||23~~David P. Smith|Soldier #1 / Advisor Jackson (voice)|24~~Lisa Stewart|Bridesmaid Candy (voice)|25,Director|Conrad Vernon|Directing~~Director|Rob Letterman|Directing~~Screenplay|Wallace Wolodarsky|Writing~~Screenplay|Glenn Berger|Writing~~Screenplay|Jonathan Aibel|Writing~~Art Direction|Michael Isaak|Art~~Thanks|John Bruno|Crew~~Animation|James Baxter|Visual Effects~~Animation|Steve Cunningham|Visual Effects
1726,,Director|Jon Favreau|Directing~~Producer|Avi Arad|Production~~Producer|Kevin Feige|Production~~Executive Producer|Stan Lee|Production~~Executive Producer|Ari Arad|Production~~Screenplay|Art Marcum|Writing~~Screenplay|Matt Holloway|Writing~~Director of Photography|Matthew Libatique|Camera~~Original Music Composer|Ramin Djawadi|Sound~~Editor|Dan Lebental|Editing~~Costume Design|Laura Jean Shannon|Costume & Make-Up~~Costume Design|Rebecca Bentjen|Costume & Make-Up~~Visual Effects|Andy Hass|Visual Effects~~Casting|Sarah Finn|Production~~Casting|Randi Hiller|Production~~Characters|Stan Lee|Writing~~Characters|Jack Kirby|Writing~~Characters|Larry Lieber|Writing~~Co-Producer|Victoria Alonso|Production
44826,,Director|Martin Scorsese|Directing~~Producer|Johnny Depp|Production~~Producer|Martin Scorsese|Production~~Producer|Graham King|Production~~Executive Producer|Georgia Kacandes|Production~~Executive Producer|Barbara De Fina|Production~~Executive Producer|David Crockett|Production~~Screenplay|John Logan|Writing~~Director of Photography|Robert Richardson|Camera~~Original Music Composer|Howard Shore|Sound~~Editor|Thelma Schoonmaker|Editing~~Production Design|Dante Ferretti|Art~~Costume Design|Sandy Powell|Costume & Make-Up~~Sound|Maegan Hayward|Sound~~Visual Effects|Max Leonard|Visual Effects~~Visual Effects|Thomas Nittmann|Visual Effects
8487,,Director|Barry Sonnenfeld|Directing~~Producer|Jon Peters|Production~~Producer|Barry Sonnenfeld|Production~~Screenplay|Jeffrey Price|Writing~~Screenplay|Peter S. Seaman|Writing~~Screenplay|Brent Maddock|Writing~~Director of Photography|Stefan Czapsky|Camera~~Director of Photography|Michael Ballhaus|Camera~~Original Music Composer|Elmer Bernstein|Sound~~Editor|Jim Miller|Editing~~Stunts|Alex Madison|Crew
297761,,Director|David Ayer|Directing~~Producer|Charles Roven|Production~~Producer|Richard Suckle|Production~~Executive Producer|Geoff Johns|Production~~Director of Photography|Roman Vasyanov|Camera~~Original Music Composer|Steven Price|Sound~~Editor|John Gilroy|Editing~~Production Design|Oliver Scholl|Art~~Costume Design|Kate Hawley|Costume & Make-Up~~Casting|Mary Vernieu|Production~~Casting|Lindsay Graham|Production~~Art Direction|Aleksandra Marinkovich|Art~~Art Direction|Greg Berry|Art~~Art Direction|Ravi Bansal|Art~~Foley|Catherine Harper|Sound~~Costume Supervisor|Alex Kavanagh|Costume & Make-Up~~Writer|David Ayer|Writing
2698,Steve Carell|Evan Baxter|0~~Lauren Graham|Joan Baxter|1~~John Goodman|Congressman Long|2~~Jimmy Bennett|Ryan Baxter|3~~John Michael Higgins|Marty|4~~Morgan Freeman|God|5~~Wanda Sykes|Rita|6~~Graham Phillips|Jordan Baxter|7~~Johnny Simmons|Dylan Baxter|8~~Jonah Hill|Eugene|9~~Ed Helms|Ed Carson|10~~Dean Norris|Officer Collins|11~~James Newman|Congressperson|12~~Molly Shannon|Eve Adams|13~~Lucia Forte|Court Stenographer|14~~Harry S. Murphy|Neighbor|15~~Don Dowe|News Room Camera Operator|16~~Maile Flanagan|Mail Lady|17,Director|Tom Shadyac|Directing~~Producer|Tom Shadyac|Production~~Producer|Roger Birnbaum|Production~~Producer|Michael Bostick|Production~~Executive Producer|Tom Hanks|Production~~Executive Producer|Ilona Herzberg|Production~~Executive Producer|Dave Phillips|Production~~Screenplay|Steve Oedekerk|Writing~~Director of Photography|Ian Baker|Camera~~Editor|Scott Hill|Editing~~Production Design|Linda DeScenna|Art~~Costume Design|Judy L. Ruskin|Costume & Make-Up~~Casting|Deborah Aquila|Production~~Casting|Jennifer L. Smith|Production~~Casting|Craig Fincannon|Production
137113,"Tom Cruise|Maj. William ""Bill"" Cage|0~~Emily Blunt|Sgt. Rita Vrataski|1~~Brendan Gleeson|General Brigham|2~~Bill Paxton|Msg. Farell|3~~Jonas Armstrong|Skinner|4~~Tony Way|Kimmel|5~~Kick Gurry|Griff|6~~Franz Drameh|Ford|7~~Dragomir Mrsic|Kuntz|8~~Charlotte Riley|Nance|9~~Masayoshi Haneda|Takeda|10~~Terence Maynard|Cruel Sergeant|11~~Noah Taylor|Dr. Carter|12~~Lara Pulver|Karen Lord|13~~Madeleine Mantock|Julie|14~~Marianne Jean-Baptiste|Dr. Whittle|15~~Jeremy Piven|Col. Walter Marx|16~~Beth Goddard|Secretary - Iris|17~~Assly Zandry|Infirmary Nurse|18~~Sebastian Blunt|Young Soldier|19~~Ronan Summers|Dog Soldier 1|20~~Aaron Romano|Dog Soldier 2|21~~Usman Akram|Dog Soldier 3|22~~Bentley Kalu|Dog Soldier 4|23~~Mairead McKinley|Bar Maid|24",Director|Doug Liman|Directing~~Producer|Erwin Stoff|Production~~Producer|Jason Hoffs|Production~~Producer|Jeffrey Silver|Production~~Executive Producer|Joby Harold|Production~~Executive Producer|Hidemi Fukuhara|Production~~Executive Producer|David Bartis|Production~~Screenplay|Christopher McQuarrie|Writing~~Screenplay|Jez Butterworth|Writing~~Screenplay|John-Henry Butterworth|Writing~~Director of Photography|Dion Beebe|Camera~~Original Music Composer|Christophe Beck|Sound~~Editor|James Herbert|Editing~~Production Design|Oliver Scholl|Art~~Costume Design|Kate Hawley|Costume & Make-Up~~Visual Effects|Mike Marcuzzi|Visual Effects~~Casting|Lucinda Syson|Production~~Art Direction|Gary Tomkins|Art
9804,Kevin Costner|Mariner|0~~Chaim Girafi|Drifter|1~~Rick Aviles|Gatesman|2~~R. D. Call|Enforcer|3~~Zitto Kazann|Elder / Survivor|4~~Jeanne Tripplehorn|Helen|5~~Dennis Hopper|Deacon|6~~Jack Black|Pilot|7~~Zakes Mokae|Priam|8~~Jack Kehler|Banker|9~~Tina Majorino|Enola|10~~Rita Zohar|Atoller|11~~Gerard Murphy|Nord|12~~Michael Jeter|Old Gregor|13~~Kim Coates|Drifter|14,
14869,,Director|Stephen Sommers|Directing~~Producer|Lorenzo di Bonaventura|Production~~Producer|Bob Ducsay|Production~~Producer|Brian Goldner|Production~~Screenplay|Stuart Beattie|Writing~~Screenplay|David Elliot|Writing~~Screenplay|Paul Lovett|Writing~~Director of Photography|Mitchell Amundsen|Camera~~Original Music Composer|Alan Silvestri|Sound~~Production Design|Ed Verreaux|Art~~Costume Design|Ellen Mirojnick|Costume & Make-Up~~Casting|Ronna Kress|Production~~Casting|Nancy Bishop|Production~~Art Direction|Anne Seibel|Art~~Art Direction|Kevin Ishioka|Art~~Art Direction|Brad Ricker|Art~~Supervising Art Director|Greg Papalia|Art~~Set Decoration|Kate J. Sullivan|Art
278927,,Director|Jon Favreau|Directing~~Producer|Jon Favreau|Production~~Producer|Brigham Taylor|Production~~Executive Producer|Peter M. Tobyansen|Production~~Executive Producer|Karen Gilchrist|Production~~Executive Producer|Molly Allen|Production~~Screenplay|Justin Marks|Writing~~Director of Photography|Bill Pope|Camera~~Editor|Mark Livolsi|Editing~~Production Design|Christopher Glass|Art~~Costume Design|Laura Jean Shannon|Costume & Make-Up~~Casting|Sarah Finn|Production~~Art Direction|John Lord Booth III|Art~~Art Direction|Ravi Bansal|Art~~Music|John Debney|Sound~~Book|Rudyard Kipling|Writing~~Orchestrator|Kevin Kaska|Sound~~Supervising Art Director|Andrew L. Jones|Art~~Set Decoration|Amanda Moss Serino|Art~~Co-Producer|Joyce Cox|Production
